,id,track_name,artist,album_name,album_release_date,album_track_num,album_track_placement,genre,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1021,7iOohl6TDlNMrwyv9BFNG9,Blood hunger doctrine,Dimmu Borgir,Death Cult Armageddon,2003,6,0.5454545454545454,,4.6591,False,0,0.211,0.945,7,-4.892,0,0.0876,0.0024,0.283,0.119,0.0816,109.062,4
1022,4FvbgKhTYHGdjJkusfma8D,Progenies of the great apocalypse,Dimmu Borgir,Death Cult Armageddon,2003,2,0.18181818181818182,,5.296666666666667,False,0,0.11,0.939,3,-3.975,0,0.104,0.000391,0.35,0.145,0.097,88.58,5
1023,5ml5lnVrA9KTFZSJSXfayx,Nightmare's Reef,Meadows End,Sojourn,2016-02-29,3,0.23076923076923078,,4.553833333333333,False,2,0.322,0.981,4,-5.478,1,0.124,0.00052,0.126,0.264,0.306,194.966,3
1024,58zbv4U399hpd4n5Cu6RaS,To Weep Once More,Suffocation,Souls To Deny,2004-04-27,2,0.25,,4.510433333333333,False,17,0.245,0.868,11,-6.398,1,0.123,7.08e-05,0.864,0.0882,0.593,106.971,4
1025,31GPlLXR9gyANh7wQq45Tf,Deceit,Suffocation,Souls To Deny,2004-04-27,1,0.125,,4.679550000000001,False,19,0.264,0.94,11,-7.653,1,0.175,5.41e-05,0.867,0.0652,0.307,105.761,4
1026,3KQyZjdgrX5PLtDgLAMDtB,Phobophile,Cryptopsy,None So Vile,1996-07-03,6,0.75,,4.630433333333333,False,30,0.261,0.987,0,-5.112,1,0.368,1.69e-05,0.912,0.0871,0.107,114.701,4
1027,5qCHN1v2kHFM37mkIG9zdn,Iconoclasm Sweeps Cappadocia,Darkthrone,Soulside Journey,1990,8,0.7272727272727273,,3.969333333333333,False,0,0.154,0.922,2,-7.16,1,0.0664,1.73e-06,0.691,0.314,0.258,102.992,4
1028,1oldpaDArQeEmzCaXd6PPD,Youm Yukram Al Jaban,Al-Namrood,Heen Yadhar Al Ghasq,2014-01-06,3,0.42857142857142855,,7.250216666666666,False,4,0.428,0.999,7,2.121,0,0.0754,0.0314,0.116,0.369,0.0703,104.976,4
1029,05oD6Ogj0lurj9D4RUqF4A,Heen Yadhar Al Ghasq,Al-Namrood,Heen Yadhar Al Ghasq,2014-01-06,2,0.2857142857142857,,5.403766666666667,False,4,0.365,0.999,4,2.005,0,0.097,0.000214,0.889,0.549,0.0348,140.085,4
1030,54XSxk2k3aIb7Q0yoZb7dN,Inner Fullness,Persefone,Spiritual Migration,2013-03-29,8,0.6153846153846154,,7.546666666666667,False,22,0.282,0.956,10,-3.982,1,0.144,8.11e-05,0.000227,0.36,0.254,124.11,4
1031,7LpnoUSX2Kdqh3Q33xJHso,Consciousness (Pt.2) : A Path to Enlightenment,Persefone,Spiritual Migration,2013-03-29,7,0.5384615384615384,,5.719766666666667,False,24,0.426,0.954,1,-4.93,1,0.0661,2.77e-05,0.824,0.426,0.119,107.49,3
1032,5ng1yw3UFiMDB1yUPWr6e6,The Majestic of Gaia,Persefone,Spiritual Migration,2013-03-29,5,0.38461538461538464,,8.646883333333333,False,30,0.235,0.955,7,-5.087,0,0.153,2.9e-05,0.314,0.324,0.169,149.84,4
1033,3oeJ39yRLlEL0pgwOO6grC,The Great Reality,Persefone,Spiritual Migration,2013-03-29,3,0.23076923076923078,,6.452216666666667,False,22,0.234,0.948,2,-5.156,1,0.128,1.34e-05,0.00912,0.0752,0.319,175.018,4
1034,229Pv02HboD8LoM7obmn4Y,Flying Sea Dragons,Persefone,Spiritual Migration,2013-03-29,1,0.07692307692307693,,1.802,False,29,0.278,0.881,7,-6.515,1,0.0608,5.41e-06,0.728,0.376,0.0367,130.04,5
1035,1HigL5LkrokX3vYafaM661,Requiem,Holy Grail,Crisis in Utopia,2010-10-26,10,0.9090909090909091,,5.16755,False,10,0.307,0.957,5,-5.733,1,0.122,1.88e-05,0.000302,0.28,0.275,101.286,4
1036,5Vx7kB2UOgZGF1WeruJNvq,Crisis in Utopia,Holy Grail,Crisis in Utopia,2010-10-26,4,0.36363636363636365,,3.9784333333333333,False,15,0.4,0.969,7,-6.23,0,0.189,1.53e-05,0.000482,0.303,0.222,149.836,4
1037,0KpCJEyVRyizTFGo7CFdDM,Elisaph,Horrified,In the Garden of the Unearthly Delights,2006,2,0.125,,4.766666666666667,True,1,0.102,0.78,2,-5.329,1,0.0591,1.52e-05,0.691,0.0709,0.393,180.468,4
1038,2EgtF8e62lVnUzcFz7Jgw8,Progenitors of Predation,Black Fast,Starving out the Light,2013-08-20,2,0.2857142857142857,,5.2959000000000005,False,6,0.28,0.951,11,-6.853,0,0.177,7.48e-06,0.36,0.336,0.304,89.301,4
1039,7FfyG0OSu1XIP2KkIdoAEr,A Long Day's Journey into Night,The Howling Void,Nightfall,2014-03-25,1,0.16666666666666666,,14.77355,False,0,0.13,0.286,4,-9.611,0,0.0399,0.318,0.962,0.186,0.0266,143.95,3
1040,1GFAIm3Yagw9H7HuMeordX,Sensory Deprivation,Misery Index,Discordia,2006-05-16,6,0.6,,4.2451,False,9,0.298,0.973,0,-3.141,1,0.175,1.79e-05,0.0124,0.0554,0.149,114.122,4
1041,55mYiY24PiVHfDxcGWyAYU,Nemesis,Wolfheart,Shadow World,2015-08-21,5,0.625,,6.966433333333333,False,17,0.233,0.986,2,-6.318,1,0.167,5.12e-05,0.031,0.0667,0.0712,99.987,3
1042,5nbi921SdUcdLIZUjDvyc0,Storm Centre,Wolfheart,Shadow World,2015-08-21,3,0.375,,5.392666666666667,False,15,0.209,0.985,1,-4.702,0,0.134,1.24e-05,0.537,0.355,0.0763,126.696,4
1043,7ri7b6ElVecPJiyJbCmLnV,The Jenova,Gridlink,Amber Gray,2009-03-05,3,0.2727272727272727,,1.1751,False,0,0.226,0.999,1,-4.283,1,0.214,0.000156,0.871,0.429,0.0252,123.639,4
1044,6tsDtE75CQvuATDOZ8EsQw,I Accept Your Last Wish,Gridlink,Orphan,2011-03-29,9,0.75,,0.9682166666666667,False,0,0.147,0.996,9,-3.712,1,0.216,8.53e-05,0.951,0.368,0.0298,138.397,4
1045,6JgV2pJe0wqnRPaMWfOxhm,Storm Front,Omnium Gatherum,Grey Heavens,2016-02-26,10,1.0,,6.216516666666666,False,9,0.237,0.957,6,-9.952,0,0.101,1.56e-05,0.426,0.2,0.0853,129.034,3
1046,5rUNFVIUAuiqFr4jR7ZeAW,Ophidian Sunrise,Omnium Gatherum,Grey Heavens,2016-02-26,8,0.8,,6.231333333333334,False,11,0.361,0.846,6,-9.693,0,0.0379,4.31e-05,0.721,0.0647,0.209,161.965,3
1047,1kFij5aiO2bmoMXR0ALBYc,The Great Liberation,Omnium Gatherum,Grey Heavens,2016-02-26,7,0.7,,5.258433333333333,False,10,0.426,0.923,5,-10.176,0,0.081,5.94e-05,0.475,0.255,0.193,145.024,4
1048,32JgvlK1WhNcu147brrz5R,Rejuvenate,Omnium Gatherum,Grey Heavens,2016-02-26,5,0.5,,5.471100000000001,False,9,0.506,0.95,7,-9.854,1,0.0652,1.33e-05,0.674,0.0936,0.234,124.003,4
1049,6af4hC0cB1jzt0Bd7vzA5m,Majesty and Silence,Omnium Gatherum,Grey Heavens,2016-02-26,4,0.4,,8.603866666666667,False,10,0.346,0.812,1,-10.675,0,0.051,0.000105,0.83,0.102,0.185,186.021,3
1050,6qNj1J85WrBZZO1kdsT2zj,Skyline,Omnium Gatherum,Grey Heavens,2016-02-26,2,0.2,,4.502,False,23,0.523,0.801,6,-9.17,1,0.0374,0.000153,0.315,0.0764,0.579,107.016,4
1051,4ZHjk7pEqL4DZll9ErZ5sP,The Moon Lit Our Path,Tempel,The Moon Lit Our Path,2015-06-16,2,0.4,,9.55405,False,8,0.309,0.903,11,-8.469,1,0.046,5.29e-06,0.814,0.129,0.323,147.084,3
1052,1ktstEDpbrFZ62L859aAkS,Origin,Keep Of Kalessin,Kolossus,2008-06-10,1,0.1111111111111111,,2.472666666666667,False,0,0.339,0.479,8,-14.985,0,0.033,0.518,0.944,0.199,0.0624,141.272,5
1053,2RZ1mZablNvhpZDPso8zxq,Vengeance Rising,Keep Of Kalessin,Armada,2006-04-04,4,0.4,,5.025766666666667,True,17,0.201,0.998,5,-4.982,0,0.18,4.84e-05,0.646,0.269,0.0284,122.601,4
1054,3VYYWkRNfOhMeKIlJEMlLS,Arcenstone,Summoning,Lost Tales,2003,1,0.5,,9.28555,False,0,0.206,0.663,1,-10.776,1,0.0623,0.394,0.873,0.23,0.229,97.428,4
1055,0oks4FnzhNp5QPTZtoet7c,Giorgio by Moroder,Daft Punk,Random Access Memories,2013-05-17,3,0.23076923076923078,,9.0771,False,65,0.74,0.682,9,-10.42,0,0.0504,0.0692,0.53,0.381,0.41,113.201,4
1056,3wvcJSVsXSWfSyB0U8SQ1O,Farewell,Summoning,Let Mortal Heroes Sing Your Fame,2001,8,1.0,,9.32155,False,0,0.167,0.959,0,-5.374,1,0.246,0.01,0.908,0.539,0.0452,180.148,4
1057,0EpLYJhJUc3lsy3zyu0nVf,Docking the Pod,Duster,Stratosphere,1998-02-24,5,0.29411764705882354,,1.844,False,0,0.413,0.737,7,-11.229,1,0.0391,0.523,0.904,0.094,0.074,118.888,4
1058,6w5n9fwpPR9nCjuL8oKjE4,Topical Solution,Duster,Stratosphere,1998-02-24,4,0.23529411764705882,,5.014883333333333,False,0,0.682,0.617,9,-12.49,1,0.0418,0.902,0.939,0.099,0.11,74.624,4
1059,1Vgw0IIGqKocjVTYD8mlzB,The Haunting,Avantasia,Ghostlights (Bonus Version),2016-01-29,3,0.125,,4.7008833333333335,False,0,0.496,0.572,1,-7.94,0,0.0288,0.0126,0.0,0.1,0.252,131.33,4
1060,1qkp9OvCk8FjeDdEd2bKQ6,Alpha,Vangelis,Albedo 0.39,1976,6,0.6666666666666666,,5.738216666666667,False,42,0.556,0.284,9,-16.047,1,0.0288,0.149,0.808,0.297,0.087,84.202,4
1061,2juxgSkJr4jJKv3BeEhky9,DESTINY,GALNERYUS,RESURRECTION,2010-06-23,10,0.9090909090909091,,7.734216666666667,False,0,0.233,0.859,8,-4.357,1,0.0518,6.52e-05,0.000129,0.173,0.0956,184.082,4
1062,3gltRzmTy7DwfkBembkTwp,SAVE YOU!,GALNERYUS,RESURRECTION,2010-06-23,7,0.6363636363636364,,7.4551,False,0,0.235,0.898,6,-3.827,1,0.0655,0.000717,3.33e-06,0.116,0.196,164.284,4
1063,7rTG4oBlzQuuH2UlgPNyE2,STILL LOVING YOU,GALNERYUS,RESURRECTION,2010-06-23,5,0.45454545454545453,,4.662000000000001,False,0,0.427,0.967,10,-2.746,0,0.0763,4.03e-05,0.0,0.0713,0.38,98.892,4
1064,7ipWuKbeECJzgG5ecEC3PI,Endless Journey,Violet Cold,Desperate Dreams,2015-04-11,5,0.625,,4.0485,False,0,0.132,0.768,2,-4.462,0,0.0784,0.000106,0.8,0.693,0.14,164.735,4
1065,1CDJgRpNpoyU0NiCeklvFO,La Petite Mort,Violet Cold,Desperate Dreams,2015-04-11,2,0.25,,4.436366666666667,False,0,0.272,0.927,4,-4.732,1,0.0613,0.0018,0.657,0.544,0.191,165.028,4
1066,2n1UbQrxEhHwTKpd0kHyew,High on the Reek of Your Burning Remains,Coffinworm,Great Bringer of Night,2012-05-22,1,0.2,,7.301666666666667,False,0,0.224,0.62,7,-9.142,1,0.0475,5.06e-05,0.0193,0.247,0.175,96.585,4
1067,1R79udtBV7kIe56FcDGEyz,Millenium sun,ANGRA,Rebirth,2001,3,0.3,,5.190883333333333,False,0,0.288,0.959,7,-5.423,1,0.25,0.0139,0.000471,0.176,0.0839,112.451,3
1068,2InkD039J2FMNjJgh0Xdz8,Power,Helloween,The Time of the Oath,1996,4,0.2,,3.4817666666666667,False,0,0.432,0.98,1,-6.238,0,0.113,0.00403,4.81e-06,0.643,0.321,110.027,4
1069,0JVdzGhm0B6cHee6qZLlXn,Wake Up the Mountain,Helloween,The Time of the Oath,1996,3,0.15,,5.034433333333333,False,0,0.46,0.978,1,-5.226,0,0.131,0.00339,0.00279,0.348,0.344,140.106,4
1070,1JB5ddj8n4DmMP4PV3Jz3e,Steel Tormentor,Helloween,The Time of the Oath,1996,2,0.1,,5.669333333333333,False,0,0.469,0.965,1,-5.535,1,0.089,5.3e-06,0.137,0.307,0.188,105.122,4
1071,1wIlRmfg6Kx4VerMNYK6V1,March of Time,Helloween,"Keeper of the Seven Keys, Pt. II",1988,7,0.4666666666666667,,5.257549999999999,False,0,0.36,0.965,11,-6.973,0,0.119,3.89e-05,3.66e-06,0.322,0.118,147.898,4
1072,7u2uJzIY6sBbeGFyONfnrF,Of Dull Eyes Borne,Psycroptic,The Isle of Disenchantment,2000-01-01,6,0.6666666666666666,,5.0600000000000005,False,11,0.383,0.868,1,-6.482,1,0.0372,0.00119,0.864,0.207,0.535,110.493,4
1073,4hfqnZGmGjUc4xIB7XoPrP,The Sword of Uncreation,Psycroptic,The Isle of Disenchantment,2000-01-01,2,0.2222222222222222,,4.322666666666667,False,12,0.338,0.916,11,-5.967,0,0.0757,0.00712,0.14,0.15,0.432,105.922,4
1074,3mlVCvBxfh4OAoqc27IQLe,Æra,Sólstafir,Svartir Sandar,2012-11-11,5,0.4166666666666667,,4.882000000000001,False,20,0.346,0.956,0,-4.387,1,0.0823,5.91e-05,0.00117,0.329,0.373,82.559,4
1075,1EKwGnCjmmHuL6ItMDQcE4,"Routa, Pt.2",Wolfheart,Winterborn,2015-01-30,3,0.2727272727272727,,7.546666666666667,False,26,0.119,0.796,11,-6.858,0,0.0663,0.00733,0.643,0.0418,0.0395,60.631,4
1076,6TpwZN13NSqPQb8Krn23Iq,Ingimar,HAM,"Svik, harmur og dauði",2011,10,1.0,,4.698166666666666,False,0,0.201,0.939,4,-7.006,0,0.0726,0.00615,0.0,0.0986,0.219,148.109,4
1077,2qWHmjMvWSHDkw6Yv0TmCo,Carpe Diem,Heavenly,Carpe Diem,2009-12-18,1,0.1111111111111111,,4.8439000000000005,False,30,0.445,0.746,2,-5.275,1,0.0488,2.21e-05,0.0363,0.116,0.252,134.797,4
1078,0ASc6EqyR29pOrdrkpzYHq,Lost in Your Eyes,Heavenly,Carpe Diem,2009-12-18,2,0.2222222222222222,,3.807733333333333,False,45,0.41,0.863,8,-5.079,1,0.0348,2.69e-05,0.0479,0.277,0.272,90.032,4
1079,6WT5G6FSbgQKafiCtSjqcm,Unrestrained,Whispered,Shogunate Macabre,2014-02-07,7,0.875,,3.3602166666666666,False,19,0.461,0.977,5,-3.683,0,0.0935,4.29e-06,0.00512,0.0471,0.165,107.5,4
1080,4LacGJbORVfh8S7qmRfYKZ,Fallen Amaterasu,Whispered,Shogunate Macabre,2014-02-07,3,0.375,,5.133766666666667,False,21,0.503,0.927,5,-6.562,0,0.0636,3.66e-05,0.596,0.115,0.137,107.511,4
1081,5Nh7kfjGQMgCfwu6IUv7df,Hold the Sword,Whispered,Shogunate Macabre,2014-02-07,2,0.25,,5.376666666666667,False,32,0.239,0.932,2,-5.49,1,0.0985,5.01e-05,0.295,0.0702,0.185,174.96,4
1082,5NoRCvnqhNij6XIwlcr4P8,Takao,CHTHONIC,Takasago Army,2011-01-01,3,0.3,,4.232216666666667,False,28,0.448,0.97,10,-3.495,0,0.112,0.000138,0.00184,0.0819,0.257,82.44,4
1083,3oHrjRQOKmhXMzmMReQRYS,Set Fire To The Island,CHTHONIC,Bù-Tik,2013-01-01,8,0.8,,3.7917666666666667,False,3,0.418,0.993,6,-3.09,0,0.172,0.00182,0.0001,0.112,0.144,172.953,4
1084,6MePjXqZHZ75Wh760v0A5L,Rage Of My Sword,CHTHONIC,Bù-Tik,2013-01-01,5,0.5,,4.64,False,4,0.49,0.994,11,-2.868,0,0.118,0.000412,4.15e-05,0.14,0.169,95.041,4
1085,091H74XMUMV1EXWv61PmsF,The Widow,Bloodiest,Bloodiest,2016-01-15,2,0.25,,7.884433333333333,False,2,0.354,0.501,2,-7.916,0,0.0395,0.0249,0.00959,0.108,0.22,126.471,3
1086,6gFl4QMqRslOsFfdYSqOlG,Coma Burn,Lycus,Tempest,2013-07-09,1,0.3333333333333333,,11.627766666666668,False,3,0.12,0.501,6,-8.683,1,0.0538,0.000961,0.863,0.106,0.126,97.144,4
1087,2NAv8zfiYJZ5UMctppOFOn,At,KAUAN,Sorni Nai,2015-10-20,5,0.7142857142857143,,7.324700000000001,False,0,0.241,0.361,9,-11.139,0,0.0325,0.00804,0.779,0.362,0.0554,119.667,3
1088,7uH4WjVresfWWAzawjoSGt,Akva,KAUAN,Sorni Nai,2015-10-20,1,0.14285714285714285,,7.942166666666666,False,0,0.248,0.458,10,-13.036,1,0.0402,0.616,0.866,0.496,0.0523,80.114,4
1089,28OtFzQOWXVw0cx2bqgdKH,Tengger Cavalry (2016 Remaster),Tengger Cavalry,Blood Sacrifice Shaman (Collector's Edition),2016-01-01,2,0.11764705882352941,,3.9257,False,0,0.349,0.833,8,-4.665,1,0.0412,1.1e-06,0.876,0.146,0.114,174.799,4
1090,323v7m7MKYtLNiod3orNAF,Kinetic,Arcturus,The Sham Mirrors,2002,1,0.14285714285714285,,5.4331,False,16,0.28,0.904,6,-6.73,0,0.107,0.000335,0.51,0.407,0.181,165.07,3
1091,0xMsY7d4lGnNUkhNPjpewm,I WISH,GALNERYUS,VETELGYUS,2014-09-24,11,0.9166666666666666,,6.492666666666667,False,0,0.187,0.957,9,-2.512,1,0.0986,6.01e-06,0.167,0.162,0.139,169.943,4
1092,6T9pqvLPZSBWehz2fewQ60,SECRET LOVE,GALNERYUS,VETELGYUS,2014-09-24,9,0.75,,6.974216666666666,False,0,0.341,0.966,8,-2.974,1,0.105,0.000674,8.49e-06,0.141,0.22,140.017,4
1093,3NON3PvgQuQDIOm6gWv1SL,"Lamentatio I for Holy Wednesday for Bass, Two Oboes, Strings and Basso Continuo",Jan Dismas Zelenka,"Zelenka: The Lamentations of Jeremiah The Prophet, ZWV 53",2014-09-19,1,0.1111111111111111,,12.881766666666666,False,0,0.217,0.0765,11,-23.346,0,0.0367,0.944,0.477,0.111,0.0656,109.365,4
1094,4JbJheLeVXlSbRzNyzbg59,"Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo - Presto",Ludwig van Beethoven,"Beehtoven, L. Van: Piano Sonata No. 23, ""Appassionata"" / Schumann, R.: Toccata in C Major / Carnaval",2006-01-01,3,0.12,,7.331549999999999,False,0,0.283,0.166,5,-22.368,0,0.0381,0.985,0.875,0.116,0.146,78.287,4
1095,1gj55uiD1oFSSiU9I7I7uQ,Appassionata,Exmortus,Ride Forth,2016-01-08,7,0.7777777777777778,,5.142650000000001,False,12,0.472,0.993,5,-3.113,0,0.0916,2.68e-05,0.786,0.193,0.574,145.004,4
1096,6FPkEg6TsgNZo2ArllOoyn,Hymn of Hate,Exmortus,Ride Forth,2016-01-08,6,0.6666666666666666,,5.227966666666666,False,10,0.464,0.993,4,-2.456,1,0.0922,0.000132,0.714,0.055,0.409,165.027,4
1097,366wHl8k8FhIsoGCPjhFNn,Carving,Totalselfhatred,Totalselfhatred,2008-07-01,6,0.8571428571428571,,7.778883333333334,False,18,0.321,0.885,5,-4.589,1,0.0937,9.49e-06,0.791,0.375,0.06,113.141,3
1098,30ZQXrbNaWi2pMVnq85EE3,Ad Absurdum,Arcturus,The Sham Mirrors,2002-04-22,3,0.42857142857142855,,6.8111,False,0,0.155,0.896,6,-4.358,0,0.08,3.54e-06,0.899,0.392,0.231,142.459,3
1099,3p8toC47b0mMzLlA3VsMLQ,Nightmare Heaven,Arcturus,The Sham Mirrors,2002-04-22,2,0.2857142857142857,,6.09755,False,0,0.167,0.861,3,-6.04,1,0.0937,0.000163,0.454,0.211,0.511,77.306,4
1100,1dlXbR8A5WTXBBCcQ0xDlW,Voie Maritime,Ô Paon,Fleuve,2015-01-27,5,0.5555555555555556,,2.137016666666667,False,3,0.541,0.0537,4,-20.348,1,0.0321,0.901,0.000734,0.107,0.0794,93.066,4
1101,11Wj07uRbs56BkDFRo3QSI,Teil 1,Nocte Obducta,Sequenzen einer Wanderung,2008,1,0.5,,23.105999999999998,False,4,0.376,0.512,9,-7.98,0,0.034,0.0147,0.795,0.119,0.0516,111.963,4
1102,54MTC2jfRj6WbsNOahrVT5,Eternal Winter'S Prophecy,Catamenia,Eternal Winter's Prophecy,2005-01-01,8,0.7272727272727273,,3.440433333333333,False,0,0.179,0.88,9,-7.02,0,0.0823,0.00131,0.5,0.11,0.0766,89.55,3
1103,20sVHPysthPsVYk8XGeMJf,Closed Gates Of Hope,Catamenia,Location: COLD,2006-01-01,5,0.5,,4.572883333333333,False,0,0.146,0.812,8,-5.604,0,0.0594,1.04e-06,0.816,0.0389,0.312,104.526,1
1104,3mxd03I9npZJ3VodOZ0uhF,BOOOooom,PSUDOKU,Space Grind,2010-01-01,1,0.05555555555555555,,1.1032166666666667,False,1,0.275,0.96,5,-5.765,0,0.187,3.69e-06,0.755,0.429,0.0796,95.697,4
1105,2gffQdXhgoYFCuoy5mXRW4,"Symphony No. 9 in E Minor ""From The New World"", Op. 95, B. 178: I. Adagio - Allegro molto",Antonín Dvořák,František Stupka conducts,2015-11-24,5,0.625,,8.932433333333334,False,0,0.279,0.229,4,-13.158,0,0.0363,0.966,0.833,0.0929,0.109,131.716,4
1106,43Y3ZJ1E5FFVXuwpWD3KvN,Yesteryear,So Hideous,Yesteryear,2015-08-20,1,1.0,,7.518933333333334,False,1,0.141,0.65,5,-8.75,0,0.0501,5.37e-05,0.696,0.698,0.0594,146.446,4
1107,7rR3Yz7FUrEZW5Z32bpfeX,The Keepsake,So Hideous,Laurestine,2015-10-16,4,0.5714285714285714,,5.2385166666666665,False,6,0.198,0.792,10,-8.776,0,0.057,5.75e-06,0.93,0.384,0.163,122.527,4
1108,4dTZN8WJ1wvSohYqgcvEXL,Ouverture: I. Grave - Allegro - Grave,Jan Dismas Zelenka,Zelenka: Orchestral Works,2015-07-31,1,0.1111111111111111,,11.53325,False,0,0.274,0.251,0,-13.56,1,0.0317,0.936,0.907,0.113,0.24,108.18,4
1109,1aOlcCLbR7DMHmA1rY9rpn,Estrangement,Anhedonist,Netherwards,2012-06-05,2,0.5,,10.188883333333333,False,0,0.173,0.749,0,-10.398,0,0.0678,5.31e-06,0.869,0.0981,0.114,107.746,4
1110,09OnB8xeghs8FRnu4dJKmU,Still Alive,Nocturnal Rites,Grand Illusion,2006-07-13,3,0.3,,4.0437666666666665,False,38,0.284,0.892,10,-4.326,0,0.0446,6.97e-06,0.00357,0.119,0.661,169.943,4
1111,5Gl7lVr9OSa8QeGba818Kd,Speed of the Strike,Exmortus,Ride Forth,2016-01-08,1,0.1111111111111111,,4.721333333333333,False,17,0.453,0.996,8,-2.593,1,0.114,0.00018,0.348,0.119,0.586,160.01,4
1112,1KOKew94NrIZITnpQAMa6p,For the Horde,Exmortus,Ride Forth,2016-01-08,3,0.3333333333333333,,4.6704,False,32,0.511,0.994,4,-2.375,1,0.14,0.000755,0.474,0.0463,0.462,155.029,4
1113,5NJFTAfO8EOjK7zePWyG1V,Volcanic Birth,Dragged Into Sunlight,Hatred For Mankind,2011-01-18,3,0.42857142857142855,,9.304883333333333,False,0,0.111,0.92,0,-7.407,1,0.115,2.49e-06,0.937,0.28,0.151,157.1,4
1114,5CZzccSMvr0R5Ch9XpRLip,"Solomon HWV 67 / Act 1: ""With pious heart""",George Frideric Handel,Handel: Solomon HWV 67,1999-01-01,4,0.06349206349206349,,4.4,False,4,0.154,0.185,6,-19.221,0,0.0334,0.983,0.481,0.134,0.0463,76.494,4
1115,6u9ZurlrdwfpRd63uhssAO,Of Darksome Origin,Edge Of Sanity,Purgatory Afterglow,1994-01-01,2,0.2,,5.032,False,0,0.0593,0.826,7,-5.048,1,0.0869,2.71e-06,0.0286,0.153,0.149,66.018,4
1116,1aDNYyeU62BuQsBAY18i48,Stargazer,Rainbow,Rising,1976-01-01,5,0.8333333333333334,,8.436,False,61,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,4
1117,5hw8tSnk9PWxzvsb30FUbL,You Don't Have To Be Afraid Anymore,Vehemence,Helping the World to See,2004-04-06,5,0.45454545454545453,,5.8417666666666666,False,5,0.253,0.981,9,-6.999,1,0.189,0.000814,0.0678,0.0407,0.0398,103.083,4
1118,7FtpkbH9J6Cd3WTqtZ8NzR,Unwelcome,Arsis,Unwelcome,2013-04-30,1,0.058823529411764705,,3.6876499999999997,False,0,0.485,0.972,7,-3.41,1,0.142,1.94e-06,0.78,0.107,0.2,120.95,4
1119,7fsx5lEUi75I8traENBYge,Handbook for the Recently Deceased,Arsis,Unwelcome,2013-04-30,3,0.17647058823529413,,3.8055666666666665,False,0,0.45,0.994,11,-2.958,0,0.122,1.14e-05,0.223,0.544,0.0755,150.002,4
1120,5DeWERhlyYJBVivrZg7NQB,Children of the Mist,Saor,Aura,2014-06-06,1,0.2,,12.243166666666667,False,13,0.146,0.85,0,-10.307,1,0.0756,2.09e-05,0.447,0.0881,0.0927,140.018,4
1121,00samyaRchvxikGKqy7nNc,Daylight Misery,Draconian,Arcane Rain Fell,2005,2,0.25,,5.514883333333333,False,0,0.459,0.822,7,-6.071,0,0.0412,0.000249,0.0538,0.289,0.384,110.003,3
1122,0kUY9yvzPSaN4dBdOHci9z,Everything I Touch Turns To Gold (Then To Coal),Woods Of Ypres,Woods 4: The Green Album,2009,2,0.125,,5.047333333333333,False,25,0.379,0.819,5,-3.661,0,0.0437,2.77e-05,0.00381,0.0816,0.338,119.863,4
1123,3cn79MOfraSsCHdeOYm65b,Where Greater Men Have Fallen,Primordial,Where Greater Men Have Fallen,2014-11-24,1,0.125,,8.103150000000001,False,35,0.266,0.989,0,-3.976,1,0.114,3.76e-05,0.00388,0.083,0.0376,115.021,4
1124,0Fl6Pl6w89IL1FWt8Uvg01,The Real Song For The Deaf,Queens of the Stone Age,Songs For The Deaf,2002,1,0.06666666666666667,,1.5324333333333333,False,35,0.335,0.0464,1,-35.71,1,0.0693,0.696,0.96,0.209,0.0378,60.069,4
1125,68DKrU7sTyDpDA5T3dsOlk,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",Queens of the Stone Age,Songs For The Deaf,2002,2,0.13333333333333333,,3.20955,False,51,0.478,0.861,0,-6.79,0,0.105,0.0191,0.0396,0.155,0.607,159.846,4
1126,6NvRxjfYkkT2SpirAlmsjH,No One Knows,Queens of the Stone Age,Songs For The Deaf,2002,3,0.2,,4.6451,False,66,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4
1127,5yprGKAwV1GSJSiATa50Ni,First It Giveth,Queens of the Stone Age,Songs For The Deaf,2002,4,0.26666666666666666,,3.306433333333333,False,50,0.448,0.966,6,-4.029,1,0.101,0.0211,0.0595,0.135,0.38,107.293,4
1128,66UbHESsyfaXdoxlqVBa1T,Song For The Dead,Queens of the Stone Age,Songs For The Deaf,2002,5,0.3333333333333333,,5.874,True,49,0.339,0.933,5,-5.733,1,0.0723,0.158,0.416,0.397,0.225,106.566,4
1129,3hoUASQwAAUwpQGXH8VioM,The Sky Is Fallin',Queens of the Stone Age,Songs For The Deaf,2002,6,0.4,,6.264433333333333,False,42,0.364,0.781,10,-4.4,0,0.0975,0.114,0.000245,0.732,0.338,169.036,3
1130,0CCCRAKJHgvhMK3RzsisiI,Hanging Tree,Queens of the Stone Age,Songs For The Deaf,2002,8,0.5333333333333333,,3.1045000000000003,False,42,0.369,0.906,11,-5.194,0,0.0631,0.167,0.509,0.51,0.498,104.173,5
